"2_b_lwr50","2_b_upr50","2_b_lwr90","2_b_upr90","5_b_lwr50","5_b_upr50","5_b_lwr90","5_b_upr90","10_b_lwr50","10_b_upr50","10_b_lwr90","10_b_upr90","20_b_lwr50","20_b_upr50","20_b_lwr90","20_b_upr90","30_b_lwr50","30_b_upr50","30_b_lwr90","30_b_upr90","40_b_lwr50","40_b_upr50","40_b_lwr90","40_b_upr90","50_b_lwr50","50_b_upr50","50_b_lwr90","50_b_upr90"
1.53484052981389,786.88005482839,1.12361703580893,786.88005482839,6.9613704111415,378.421760095911,1.12361703580893,750.39413405839,7.14879513475063,273.611810649147,2.09218301990711,728.362735624261,9.01202836297494,273.611810649147,1.53484052981389,591.543618530009,9.01202836297494,293.773205211158,2.09218301990711,591.543618530009,9.01202836297494,293.773205211158,3.71480964622646,686.388411927984,9.01202836297494,273.611810649147,2.09218301990711,591.543618530009
1.4942479194599,813.565734316782,1.05242845032245,813.565734316782,7.08352261445032,400.070692362804,1.05242845032245,784.935453069061,7.16589269609205,292.13930240689,1.98892368718344,742.46968895061,9.23472933811291,292.13930240689,1.4942479194599,616.906066805909,9.23472933811291,316.258447943348,1.98892368718344,616.906066805909,9.23472933811291,316.258447943348,3.72315147283041,706.424408702522,9.23472933811291,292.13930240689,1.98892368718344,616.906066805909
1.45070216072816,832.402479320076,0.978546475952271,832.402479320076,7.02122695899732,420.10652577849,0.978546475952271,811.910029714315,7.17707451992766,310.683989332071,1.87947689160216,749.761074608496,9.45730794254235,310.683989332071,1.45070216072816,638.706645051734,9.45730794254235,338.817709386267,1.87947689160216,638.706645051734,9.45730794254235,338.817709386267,3.71652912949275,720.459815302832,9.45730794254235,310.683989332071,1.87947689160216,638.706645051734
1.40710937911797,843.142921126607,0.904220358751388,843.142921126607,6.92680784120642,438.388584804642,0.904220358751388,830.566881898414,7.18663889681227,331.704216844863,1.76753852293927,750.451335180655,9.68387728294726,331.704216844863,1.40710937911797,656.469234545155,9.68387728294726,361.299738851203,1.76753852293927,656.469234545155,9.68387728294726,361.299738851203,3.69263658892538,728.527383198212,9.68387728294726,331.704216844863,1.76753852293927,656.469234545155
1.36580975755959,845.732895077306,0.831331544309649,845.732895077306,6.81933450384361,454.757443775168,0.831331544309649,840.446264074136,7.19795677586586,354.572886205063,1.65637749742769,755.189708430674,9.91716558778961,354.572886205063,1.36580975755959,669.794449415101,9.91716558778961,383.492621330645,1.65637749742769,669.794449415101,9.91716558778961,383.492621330645,3.66242473179022,730.699027612026,9.91716558778961,354.572886205063,1.65637749742769,669.794449415101
1.32845708057943,840.337588022528,0.761254572852408,841.411311218952,6.70238298145125,469.043995916485,0.761254572852408,841.411311218952,7.21303511641435,377.504835556483,1.54845186462398,760.502188429958,10.1592926152468,377.504835556483,1.32845708057943,678.363187767902,10.1592926152468,405.145511558312,1.54845186462398,678.363187767902,10.1592926152468,405.145511558312,3.62720933041397,727.109476918872,10.1592926152468,377.504835556483,1.54845186462398,678.363187767902
1.29603470658316,827.318145758466,0.694847989316372,833.666255519646,6.5786833532975,481.091948054799,0.694847989316372,833.666255519646,7.23276257708494,400.101512742614,1.44534768306937,759.612397547121,10.4110589210923,400.101512742614,1.29603470658316,681.998301083787,10.4110589210923,425.962579231905,1.44534768306937,681.998301083787,10.4110589210923,425.962579231905,3.58781683026137,717.984852779348,10.4110589210923,400.101512742614,1.44534768306937,681.998301083787
1.26895755815366,807.250296198599,0.632506731993658,817.718704170643,6.45120541983778,490.765837506179,0.632506731993658,817.718704170643,7.25703953043637,421.922839377207,1.34766110479961,752.54616628078,10.6557241717195,421.922839377207,1.26895755815366,680.65579022148,10.6557241717195,445.635077919499,1.34766110479961,680.65579022148,10.6557241717195,445.635077919499,3.54502617922248,703.655303077188,10.6557241717195,421.922839377207,1.34766110479961,680.65579022148
1.247212500974,780.865531887003,0.574543759046606,794.346822900487,6.32142176372918,497.962183299141,0.574543759046606,794.346822900487,7.28602404924573,442.512646334014,1.25632699734092,739.500340790322,10.6633894757661,442.512646334014,1.247212500974,674.449679091901,10.6633894757661,463.820107210947,1.25632699734092,677.722702315547,10.6633894757661,463.820107210947,3.49979006120156,684.566635318719,10.6633894757661,442.512646334014,1.25632699734092,674.449679091901
1.17112927693284,758.101845832284,0.520865382018826,764.499478653919,6.19066948220995,502.614884616167,0.520865382018826,764.499478653919,7.31906258931929,461.384370316475,1.17112927693284,720.842257449255,10.6660891286426,461.384370316475,1.17112927693284,684.249919418865,10.6660891286426,480.195280740433,1.17112927693284,699.807359904143,10.6660891286426,480.195280740433,3.45243957649763,684.249919418865,10.6660891286426,461.384370316475,1.17112927693284,684.249919418865
1.091513391452,765.438455579078,0.471354020595868,765.438455579078,6.05981756407516,504.690110247129,0.471354020595868,729.296293484671,7.35568165922751,478.096743902704,1.091513391452,716.546281417824,10.6646344400822,478.096743902704,1.091513391452,694.573935273252,10.6646344400822,494.459262146638,1.091513391452,716.546281417824,10.6646344400822,494.459262146638,3.40349342587127,694.573935273252,10.6646344400822,478.096743902704,1.091513391452,694.573935273252
1.01724190850251,766.973801204082,0.425746605421125,766.973801204082,5.92952188367264,504.199811299803,0.425746605421125,730.146909143996,7.39473350727826,492.245611343312,1.01724190850251,727.469120666178,10.6601728525964,492.245611343312,1.01724190850251,700.152630277669,10.6601728525964,506.341174215287,1.01724190850251,727.469120666178,10.6601728525964,506.341174215287,3.35372919160011,700.152630277669,10.6601728525964,492.245611343312,1.01724190850251,700.152630277669
0.948003507321744,762.754793152657,0.383884039449584,762.754793152657,5.80031278078258,501.19399091764,0.383884039449584,737.326318851588,7.43614731859327,503.482720008046,0.948003507321744,732.290530212468,10.6533247809023,503.482720008046,0.948003507321744,700.97623078071,10.6533247809023,515.60677434242,0.948003507321744,732.290530212468,10.6533247809023,515.60677434242,3.30312105734601,700.97623078071,10.6533247809023,503.482720008046,0.948003507321744,700.97623078071
0.883463745586142,752.968203863371,0.345559023062378,752.968203863371,5.67248436683843,495.760281861751,0.345559023062378,739.554873966022,7.47971392502614,512.755516419034,0.883463745586142,730.9265422203,10.6442792262076,511.532447232998,0.883463745586142,697.15093199075,10.6442792262076,522.075754016158,0.883463745586142,730.9265422203,10.6442792262076,522.075754016158,3.25240911946082,697.15093199075,10.6442792262076,511.532447232998,0.883463745586142,697.15093199075
0.823298814429848,742.524274135518,0.310562927518674,742.524274135518,5.54655514836872,498.690895603211,0.310562927518674,736.835591274296,7.52520254597158,523.366888152293,0.823298814429848,723.488055670079,10.6332972327903,516.206690421566,0.823298814429848,698.407920964176,10.6332972327903,525.623116062471,0.823298814429848,723.488055670079,10.6332972327903,525.623116062471,3.20126927854887,698.407920964176,10.6332972327903,516.206690421566,0.823298814429848,688.895302696785
0.767213100293077,754.061932331297,0.278688792552373,754.061932331297,5.42223877126588,506.063933758961,0.278688792552373,729.298308428932,7.57239434351584,530.555602295317,0.767213100293077,710.262857949519,10.620624476191,517.41852291678,0.767213100293077,697.225469056067,10.620624476191,530.555602295317,0.767213100293077,710.262857949519,10.620624476191,530.555602295317,3.15017918987689,697.225469056067,10.620624476191,517.41852291678,0.767213100293077,676.512744129285
0.714935867899101,760.848153092201,0.24973173026433,760.848153092201,5.30029146113338,510.752603804788,0.24973173026433,717.178739376589,7.62108939880352,534.15184940159,0.714935867899101,691.72311506202,10.6064706666984,515.153783042009,0.714935867899101,691.332004355448,10.6064706666984,534.15184940159,0.714935867899101,691.72311506202,10.6064706666984,534.15184940159,3.09941772129338,691.332004355448,10.6064706666984,515.153783042009,0.714935867899101,660.397197596096
0.666207986717325,762.720906992838,0.223489045166332,762.720906992838,5.18052020080802,512.671413300439,0.223489045166332,700.813761071296,7.67110640669978,534.09682679858,0.666207986717325,668.430799370353,10.5910082175026,512.671413300439,0.666207986717325,696.537122540829,10.5910082175026,534.09682679858,0.666207986717325,680.910879681293,10.5910082175026,534.09682679858,3.04912410782697,680.910879681293,10.5910082175026,512.671413300439,0.666207986717325,640.96238360254
0.620500263866063,759.643126194597,0.199761331167678,759.643126194597,5.06301987218074,511.785188365627,0.199761331167678,680.607714607213,7.72228122879602,530.420725345704,0.620500263866063,641.082306441291,10.5744043547368,511.785188365627,0.620500263866063,698.237998780897,10.5744043547368,530.420725345704,0.620500263866063,666.243079261659,10.5744043547368,530.420725345704,2.99937669697573,666.243079261659,10.5744043547368,511.785188365627,0.620500263866063,620.176747315714
0.578300547374397,751.693451842783,0.17835359264194,751.693451842783,4.94782219555515,508.109763599203,0.17835359264194,660.651628260579,7.77446580575912,523.249833602619,0.578300547374397,620.063152321758,10.5568377117432,508.109763599203,0.578300547374397,694.566318700872,10.5568377117432,523.249833602619,0.578300547374397,647.705343248491,10.5568377117432,523.249833602619,2.95023066203044,647.705343248491,10.5568377117432,508.109763599203,0.578300547374397,620.063152321758
0.538970773716585,739.068561570083,0.159076781375746,739.068561570083,4.83495282068919,501.758800791213,0.159076781375746,668.999199793044,7.82752744471157,512.797956014342,0.538970773716585,621.608024328063,10.5383879196626,501.758800791213,0.538970773716585,685.700870043182,10.5383879196626,512.797956014342,0.538970773716585,625.734141858398,10.5383879196626,512.797956014342,2.90172816827993,625.734141858398,10.5383879196626,501.758800791213,0.538970773716585,621.608024328063
0.50232596672106,722.068856503196,0.141749622500925,722.068856503196,4.72441924026145,492.846056523089,0.141749622500925,672.430611244989,7.88134817512992,499.344807673524,0.50232596672106,618.199496646071,10.5188036517744,492.846056523089,0.50232596672106,671.953464522048,10.5188036517744,499.344807673524,0.50232596672106,618.199496646071,10.5188036517744,499.344807673524,2.85389985785577,618.199496646071,10.5188036517744,492.846056523089,0.50232596672106,618.199496646071
0.468344708552252,701.090143233521,0.126200018612906,701.090143233521,4.61621365642162,481.621405293131,0.126200018612906,670.869415939636,7.93582393537258,483.236575340323,0.468344708552252,609.976712295923,10.4983497538065,481.621405293131,0.468344708552252,653.751972985167,10.4983497538065,483.236575340323,0.468344708552252,609.976712295923,10.4983497538065,483.236575340323,2.80676583550462,609.976712295923,10.4983497538065,481.621405293131,0.468344708552252,609.976712295923
0.436574997522541,676.597481940966,0.112265920212224,676.597481940966,4.51031742526562,468.142360522578,0.112265920212224,664.370827361953,7.99086350469775,464.855871864828,0.436574997522541,597.21500635675,10.4771369327298,468.142360522578,0.436574997522541,631.616466077974,10.4771369327298,468.142360522578,0.436574997522541,597.21500635675,10.4771369327298,468.142360522578,2.7603374908175,597.21500635675,10.4771369327298,468.142360522578,0.436574997522541,597.21500635675
0.406945888128689,653.157587752123,0.0997959058203719,653.157587752123,4.40670441528033,452.792047879851,0.0997959058203719,653.157587752123,8.04638721854746,444.610453829568,0.406945888128689,589.914978219213,10.45520524646,452.792047879851,0.406945888128689,606.106668634212,10.45520524646,452.792047879851,0.406945888128689,589.914978219213,10.45520524646,452.792047879851,2.71461955537956,589.914978219213,10.45520524646,452.792047879851,0.406945888128689,589.914978219213
0.379167412526158,637.516457164321,0.0886494979982899,637.516457164321,4.25903054885288,437.600560704275,0.0886494979982899,637.516457164321,8.10232556865509,437.600560704275,0.379167412526158,581.137297434193,10.2674685105596,442.429543578815,0.379167412526158,595.415007644975,10.2674685105596,442.429543578815,0.379167412526158,581.137297434193,10.4325772844513,442.429543578815,2.66961190596953,581.137297434193,10.4325772844513,442.429543578815,0.379167412526158,581.137297434193
0.353530120334142,618.104411919509,0.0786971342104721,618.104411919509,4.11133180967459,429.728246777706,0.0786971342104721,618.104411919509,8.15861780137482,429.728246777706,0.353530120334142,573.496883954365,10.0732420506638,436.870267754838,0.353530120334142,594.333717367921,10.0732420506638,436.870267754838,0.353530120334142,573.496883954365,10.4092757679657,436.870267754838,2.62531099454617,573.496883954365,10.4092757679657,436.870267754838,0.353530120334142,573.496883954365
0.329635627297307,604.442487488758,0.0698198672180866,604.442487488758,3.96802831873964,420.299162108971,0.0698198672180866,604.442487488758,8.21521060658648,420.299162108971,0.329635627297307,564.590306314345,9.88130482634791,429.348372325988,0.329635627297307,589.449804526331,9.88130482634791,429.348372325988,0.329635627297307,564.590306314345,10.3853246146757,429.348372325988,2.58171093999584,564.590306314345,10.3853246146757,429.348372325988,0.329635627297307,564.590306314345
0.307362995998232,588.024816622109,0.0619089310603158,588.024816622109,3.82908329799363,409.461490143407,0.0619089310603158,588.024816622109,8.27205695481626,409.461490143407,0.307362995998232,553.096899786815,9.6917750644701,419.999817454844,0.307362995998232,580.94129708701,9.6917750644701,419.999817454844,0.307362995998232,553.096899786815,10.3607466692458,419.999817454844,2.53880433248378,553.096899786815,10.3607466692458,419.999817454844,0.307362995998232,553.096899786815
0.28661519339488,569.162842688812,0.054865221745672,569.162842688812,3.69445908832,397.373500473806,0.054865221745672,569.162842688812,8.32909057821371,397.373500473806,0.28661519339488,539.217777592281,9.50474971422477,408.987339255885,0.28661519339488,569.01778189499,9.50474971422477,408.987339255885,0.28661519339488,539.217777592281,10.335562463028,408.987339255885,2.49658279958413,539.217777592281,10.335562463028,408.987339255885,0.28661519339488,539.217777592281
0.267285356716798,553.97292293752,0.0485987057722923,553.97292293752,3.56410962355625,384.206457169956,0.0485987057722923,553.547721712392,8.37051970138435,384.206457169956,0.267285356716798,523.190721108688,9.32030722785373,396.484081661627,0.267285356716798,553.97292293752,9.32030722785373,396.484081661627,0.267285356716798,523.190721108688,10.3097902108,396.484081661627,2.45503741753464,523.190721108688,10.3097902108,396.484081661627,0.267285356716798,523.190721108688
0.249274957046851,543.95196289561,0.0430277967399206,543.95196289561,3.43797214958493,371.486670898139,0.0430277967399206,543.95196289561,8.34780639418546,371.486670898139,0.249274957046851,505.279433354667,9.1385002054534,382.699179203938,0.249274957046851,536.152059875256,9.1385002054534,382.699179203938,0.249274957046851,505.279433354667,10.2834462041648,382.699179203938,2.41415855337686,505.279433354667,10.2834462041648,382.699179203938,0.249274957046851,511.257329567147
0.232492428067985,532.010744637171,0.0380787344448663,532.010744637171,3.31596857467991,362.043347396739,0.0380787344448663,532.010744637171,8.32487818611957,362.450640667443,0.232492428067985,485.769722016535,8.95939075252249,367.839586004757,0.232492428067985,515.941062421724,8.95939075252249,367.839586004757,0.232492428067985,485.769722016535,10.2565447319904,367.839586004757,2.37361539028751,485.769722016535,10.2565447319904,367.839586004757,0.232492428067985,498.730974530373
0.216852678537577,517.942342406594,0.0336849735161877,517.942342406594,3.19801131820912,351.782235501449,0.0336849735161877,517.942342406594,8.26372334305586,355.395037255373,0.216852678537577,464.960842164334,8.78302498669484,357.096337669794,0.216852678537577,493.752193645323,8.78302498669484,357.096337669794,0.216852678537577,464.960842164334,10.2290994052803,357.096337669794,2.29241290247108,464.960842164334,10.2290994052803,357.096337669794,0.216852678537577,483.995049205777
0.202276612959849,501.971391706896,0.0297865869624729,501.971391706896,3.08401352847397,343.460731686156,0.0297865869624729,501.971391706896,8.08938836234757,347.418101050999,0.202276612959849,443.14303898647,8.60855682594752,350.142245025599,0.202276612959849,469.996928538454,8.60855682594752,350.142245025599,0.202276612959849,443.14303898647,10.1999198990998,350.142245025599,2.21393621765236,443.14303898647,10.1999198990998,350.142245025599,0.202276612959849,467.355264227407
0.188690725763081,484.385916573749,0.0263296976984293,484.385916573749,2.97390883872128,334.147371636803,0.0263296976984293,484.385916573749,7.92061639330382,338.620466917279,0.188690725763081,439.684486006342,8.43857454675117,342.454960552827,0.188690725763081,449.128231839249,8.43857454675117,342.454960552827,0.188690725763081,439.684486006342,10.1726117337382,342.454960552827,2.13792208332388,439.684486006342,10.1726117337382,342.454960552827,0.188690725763081,449.128231839249
0.176029067767843,465.435091654322,0.0232659443981334,465.435091654322,2.86785993445057,323.980136949532,0.0232659443981334,465.435091654322,7.75435971602934,329.114821322611,0.176029067767843,435.601381466344,8.27087102733287,334.123041781085,0.176029067767843,435.601381466344,8.27087102733287,334.123041781085,0.176029067767843,435.601381466344,10.1443723400647,334.123041781085,2.06435404624096,435.601381466344,10.1443723400647,334.123041781085,0.176029067767843,435.601381466344
0.164570020288295,445.443169526119,0.0205722133859467,445.443169526119,2.76731281663422,313.137499751213,0.0205722133859467,445.443169526119,7.5943828082145,319.041520666359,0.164570020288295,429.88566264791,8.10889987040741,325.207413765079,0.164570020288295,429.88566264791,8.10889987040741,325.207413765079,0.164570020288295,429.88566264791,10.1225358271394,325.207413765079,1.93207656227776,429.88566264791,10.1225358271394,325.207413765079,0.164570020288295,429.88566264791
0.154410145240831,438.387939744876,0.0182342663318309,438.387939744876,2.67554345820793,301.886946932584,0.0182342663318309,424.684210216746,7.44732071564499,308.617555436997,0.154410145240831,422.836670239504,7.9595378001801,315.806823559136,0.154410145240831,422.836670239504,7.9595378001801,315.806823559136,0.154410145240831,422.836670239504,10.0494787836639,315.806823559136,1.80827267424519,422.836670239504,9.93672338105795,315.806823559136,0.154410145240831,422.836670239504
0.145229993682278,430.643346314599,0.0167656196865096,430.643346314599,2.59629977340097,293.851528848245,0.0167656196865096,414.803008421205,7.31621446344235,298.081655458527,0.145229993682278,414.803008421205,7.83346911684374,306.022002408236,0.145229993682278,414.803008421205,7.83346911684374,306.022002408236,0.145229993682278,414.803008421205,9.95001115438112,306.022002408236,1.69645157720715,414.803008421205,9.74205223890203,306.022002408236,0.145229993682278,414.803008421205
0.138492106270292,421.621858053528,0.0134931282650541,421.621858053528,2.53286708934917,292.765667083647,0.0134931282650541,405.999702044524,7.21133196278504,287.652997597601,0.138492106270292,405.999702044524,7.73903922035914,300.559714506187,0.138492106270292,405.999702044524,7.73903922035914,300.559714506187,0.138492106270292,405.999702044524,9.87652155362195,300.559714506187,1.59840701332621,405.999702044524,9.57306511729735,300.559714506187,0.138492106270292,405.999702044524
0.133077242670595,411.420235950034,0.0121659162941228,411.420235950034,2.48491559786686,291.435633597182,0.0121659162941228,396.511549937418,7.13906944490674,285.07965309755,0.133077242670595,396.511549937418,7.68383138721378,294.713930626244,0.133077242670595,396.511549937418,7.68383138721378,294.713930626244,0.133077242670595,396.511549937418,9.83334296972697,294.713930626244,1.51440444708032,396.511549937418,9.43312187664276,294.713930626244,0.133077242670595,396.511549937418
0.129265682960124,400.270791337922,0.011024563719161,400.270791337922,2.45167783054069,289.897904235165,0.011024563719161,386.26977702325,7.0614067469192,282.491476215459,0.129265682960124,386.26977702325,7.67025297611826,288.369576191829,0.129265682960124,386.26977702325,7.67025297611826,288.369576191829,0.129265682960124,386.26977702325,9.82204535038136,289.897904235165,1.44476696250933,386.26977702325,9.32014108353804,288.369576191829,0.129265682960124,386.26977702325
0.12694340326027,388.149297328508,0.0100415329141583,388.149297328508,2.43082841239647,288.156384299787,0.0100415329141583,375.259933933078,7.00884573696664,279.704564971941,0.12694340326027,375.259933933078,7.69875433314598,281.585852534176,0.12694340326027,375.259933933078,7.69875433314598,281.585852534176,0.12694340326027,375.259933933078,9.84160043608955,288.156384299787,1.38800796541153,375.259933933078,9.23301520706309,281.585852534176,0.12694340326027,375.259933933078
0.125441698078873,386.023754277644,0.00919228242219106,389.767854788539,2.42046074285173,286.130278167598,0.00919228242219106,363.442021995809,6.98124110059171,276.642044256742,0.125441698078873,363.442021995809,7.76757209157472,277.675895824905,0.125441698078873,363.442021995809,7.76757209157472,280.608278710636,0.125441698078873,363.442021995809,9.88897745084796,286.130278167598,1.342897943183,363.442021995809,9.16945289907414,280.608278710636,0.125441698078873,363.442021995809
0.124564504209047,389.802612499396,0.00845572916597348,391.440860540966,2.41819876412381,283.736674994574,0.00845572916597348,358.787528642906,6.97735421366099,273.25456047961,0.124564504209047,350.808821250995,7.87031852756514,274.246456288279,0.124564504209047,358.787528642906,7.87031852756514,279.381731169575,0.124564504209047,358.787528642906,9.96072237197149,283.736674994574,1.30703974878406,358.787528642906,9.12713203681312,279.381731169575,0.124564504209047,358.787528642906
0.124018842302235,392.718785695314,0.00781421986073383,392.718785695314,2.42196937001063,280.892907023284,0.00781421986073383,357.836753307982,6.99346761272812,272.972755822879,0.124018842302235,338.283184337422,8.00333290349397,272.972755822879,0.124018842302235,357.836753307982,8.00333290349397,277.728084720606,0.124018842302235,357.836753307982,10.0536460431992,280.892907023284,1.2791341402725,357.836753307982,9.10411593614083,277.728084720606,0.124018842302235,357.836753307982
0.124005846528235,395.127868378699,0.00725320274176511,395.127868378699,2.43105449381908,277.500509231539,0.00725320274176511,355.93663058805,7.02819234080545,272.154942255589,0.124005846528235,352.855683622197,8.16174931606758,272.154942255589,0.124005846528235,355.93663058805,8.16174931606758,275.536623798188,0.124005846528235,355.93663058805,10.1654192983756,277.500509231539,1.25717265351829,355.93663058805,9.09903910287494,275.536623798188,0.124005846528235,355.93663058805
0.124036163704943,400.741898355706,0.00676076155264127,400.741898355706,2.44493347639195,273.506173144537,0.00676076155264127,367.338820817963,7.08005121266649,270.601534569917,0.124036163704943,367.338820817963,8.34248997848534,270.601534569917,0.124036163704943,352.996337655982,8.34248997848534,272.735400799069,0.124036163704943,352.996337655982,10.2971930861344,273.506173144537,1.24033930337697,352.996337655982,9.11135595805456,272.735400799069,0.124036163704943,352.996337655982
0.124082516503677,405.266569885525,0.00632712604038943,405.266569885525,2.46340647742306,269.248647083903,0.00632712604038943,381.560978295996,7.14898856985479,268.265913638728,0.124082516503677,381.560978295996,8.54248764104455,268.265913638728,0.124082516503677,348.967303277602,8.54248764104455,269.248647083903,0.124082516503677,348.967303277602,10.444546234418,269.248647083903,1.22764117034422,348.967303277602,9.14045574357908,269.248647083903,0.124082516503677,348.967303277602
0.124130700194996,408.480781622644,0.00594422642029713,408.480781622644,2.48632351504381,265.200797752439,0.00594422642029713,395.34295977579,7.23328845754025,265.168197350554,0.124130700194996,395.34295977579,8.76100266507013,265.168197350554,0.124130700194996,343.842583745749,8.76100266507013,265.200797752439,0.124130700194996,343.842583745749,10.6064379213324,265.200797752439,1.21875691300591,352.638851578413,9.18605119606617,265.200797752439,0.124130700194996,352.638851578413
0.124173813590687,410.439175583982,0.00560532244355727,410.439175583982,2.51373157881551,261.251742187938,0.00560532244355727,408.507768336236,7.33183588733437,261.251742187938,0.124173813590687,408.507768336236,8.99614398812332,261.251742187938,0.124173813590687,354.106487937737,8.99614398812332,261.251742187938,0.124173813590687,354.106487937737,10.7791305984942,261.251742187938,1.21345340824013,359.205271590369,9.24725761225614,261.251742187938,0.124173813590687,359.205271590369
0.124208689225782,420.868672043581,0.00530471305881975,420.868672043581,2.54559264125294,256.710427318485,0.00530471305881975,420.868672043581,7.44417505136812,256.710427318485,0.124208689225782,420.868672043581,9.24665192879104,256.710427318485,0.124208689225782,364.102673979436,9.24665192879104,256.710427318485,0.124208689225782,364.102673979436,10.9691433226093,256.710427318485,1.21069382496074,364.848674155849,9.32317155049725,256.710427318485,0.124208689225782,364.848674155849
0.124233857897366,432.235558951679,0.00503751872201974,432.235558951679,2.58170197022434,256.303788308537,0.00503751872201974,432.235558951679,7.56915444227832,256.303788308537,0.124233857897366,432.235558951679,9.41263502507547,256.303788308537,0.124233857897366,373.324156062769,9.41263502507547,256.303788308537,0.124233857897366,373.324156062769,11.1753310642965,256.303788308537,1.21038053052132,373.324156062769,9.41263502507547,256.303788308537,0.124233857897366,369.496366262247
0.124248503165802,442.440761363946,0.00479952244523929,442.440761363946,2.62169103554731,256.067107198527,0.00479952244523929,442.440761363946,7.7059219379521,256.067107198527,0.124248503165802,442.440761363946,9.51439488084873,256.067107198527,0.124248503165802,381.619887418084,9.51439488084873,256.067107198527,0.124248503165802,381.619887418084,11.3953862896432,256.067107198527,1.21242290578954,381.619887418084,9.51439488084873,256.067107198527,0.124248503165802,373.078801900748
0.124252006140353,451.309286126192,0.00458705474039789,451.309286126192,2.66544554419102,255.138837408996,0.00458705474039789,451.309286126192,7.85360952897861,255.138837408996,0.124252006140353,451.309286126192,9.62687309234309,255.138837408996,0.124252006140353,388.852877163365,9.62687309234309,255.138837408996,0.124252006140353,388.852877163365,11.6281515760249,255.138837408996,1.21666839654649,388.852877163365,9.62687309234309,255.138837408996,0.124252006140353,375.546529300519
0.124249905141539,458.709052976147,0.00439690940436321,458.709052976147,2.71275048241057,253.536993027351,0.00439690940436321,458.709052976147,8.01138502090908,253.536993027351,0.124249905141539,458.709052976147,9.74907323705509,253.536993027351,0.124249905141539,394.907528331024,9.74907323705509,253.536993027351,0.124249905141539,394.907528331024,11.8729498441505,253.536993027351,1.2229556001871,394.907528331024,9.74907323705509,253.536993027351,0.124249905141539,376.862779801033
0.124240416866826,464.49429506421,0.00422627994259983,464.49429506421,2.76322093509913,251.283958707571,0.00422627994259983,464.49429506421,8.17846780125263,251.283958707571,0.124240416866826,464.49429506421,9.87986785480996,251.283958707571,0.124240416866826,399.661300620603,9.87986785480996,251.283958707571,0.124240416866826,399.661300620603,12.1292360438666,251.283958707571,1.23113091511027,399.661300620603,9.87986785480996,251.283958707571,0.124240416866826,377.004777470139
0.124219688632081,468.560202902607,0.0040727093564783,468.560202902607,2.8173632513043,248.40744776077,0.0040727093564783,468.560202902607,8.3535606332623,248.40744776077,0.124219688632081,468.560202902607,10.0182482697611,248.40744776077,0.124219688632081,403.040865661816,10.0182482697611,248.40744776077,0.124219688632081,403.040865661816,12.3965035779648,248.40744776077,1.2410536879766,403.040865661816,10.0182482697611,248.40744776077,0.124219688632081,375.963939022689
0.124186696694949,470.839668888924,0.00389238589156093,470.839668888924,2.87380153606711,247.123298309392,0.00389238589156093,470.839668888924,8.53767921044039,244.938618233907,0.124186696694949,470.839668888924,10.163340439021,244.938618233907,0.124186696694949,404.982593454726,10.163340439021,244.938618233907,0.124186696694949,404.982593454726,12.6742886341942,244.938618233907,1.25259416262049,404.982593454726,10.163340439021,244.938618233907,0.124186696694949,373.748393258885
0.124140846659543,471.285720644366,0.00387057576404005,471.285720644366,2.93374909080881,248.976057731668,0.00387057576404005,471.285720644366,8.72953834111172,240.91963405053,0.124140846659543,471.285720644366,10.3144012806373,240.91963405053,0.124140846659543,405.446939898173,10.3144012806373,243.747261122717,0.124140846659543,405.446939898173,12.5980423471793,240.91963405053,1.26526028195406,405.446939898173,10.3144012806373,240.91963405053,0.124140846659543,370.327266773734
0.124081794089193,469.880983410823,0.0037481098746639,469.880983410823,2.99658530546856,250.238893349406,0.0037481098746639,469.880983410823,8.92867435458902,237.917256239156,0.124081794089193,469.880983410823,10.4705393071898,237.917256239156,0.124081794089193,404.416352709222,10.4705393071898,242.989834442165,0.124081794089193,404.416352709222,11.3353393497978,237.917256239156,1.27956991926589,404.416352709222,10.4705393071898,237.917256239156,0.124081794089193,365.846526180702
0.124009409262271,466.638623891127,0.00363511635418945,466.638623891127,3.06174149962913,250.896980415152,0.00363511635418945,466.638623891127,9.13523353188748,237.964262367083,0.124009409262271,466.638623891127,10.1923156915427,237.964262367083,0.124009409262271,401.884996112768,10.1923156915427,241.835477281581,0.124009409262271,401.884996112768,10.1923156915427,237.964262367083,1.29543582009608,401.884996112768,10.1923156915427,237.964262367083,0.124009409262271,360.366915839141
0.123923771077614,461.600928321077,0.00353183008121505,461.600928321077,3.13023410199458,250.943893654444,0.00353183008121505,461.600928321077,9.15859080679274,237.361495586705,0.123923771077614,461.600928321077,9.15859080679274,237.361495586705,0.123923771077614,397.921058692362,9.15859080679274,240.284557964398,0.123923771077614,397.921058692362,9.15859080679274,237.361495586705,1.14761091358014,397.921058692362,9.15859080679274,237.361495586705,0.123923771077614,353.812500512189
0.1238251535367,454.809497252298,0.00343748005053613,454.809497252298,3.20088971280109,250.377005763763,0.00343748005053613,454.809497252298,8.22091857931264,236.380016262105,0.1238251535367,454.809497252298,8.22091857931264,236.380016262105,0.1238251535367,392.511397967084,8.22091857931264,238.34159573019,0.1238251535367,392.511397967084,8.22091857931264,236.380016262105,1.003582066528,392.511397967084,8.22091857931264,236.380016262105,0.1238251535367,346.321862873713
